Ride_ID,User_ID,Driver_ID,Ride_DateTime,Pickup_Location,Dropoff_Location,Distance_km,Ride_Duration_min,Fare_Amount,Payment_Method,Ride_Status,User_Rating,Driver_Rating,Surge_Pricing,Promo_Code_Used,Vehicle_Type,Weather_Condition,Traffic_Level,Driver_Experience_Years,User_Type
R006329,U7073,D814,02-01-24 4:56,Downtown,Mall,3.32,10,18.72,Credit Card,Completed,4.7,3.1,No,Yes,Sedan,Rainy,High,3,Frequent
R006330,U3542,D635,05-01-24 21:43,Financial District,Mall,31.65,90,93.87,Credit Card,Completed,4.3,3.2,No,No,Sedan,Clear,Medium,1,New
R006331,U2537,D454,03-01-24 3:39,Downtown,Airport,22.59,74,64.44,Credit Card,Completed,4.2,3.8,No,No,SUV,Clear,Medium,5,Frequent
R006332,U1754,D570,04-01-24 5:20,Suburbs,Airport,8.04,22,29.59,Credit Card,Completed,4.6,4.2,No,No,SUV,Clear,Low,5,Frequent
R006333,U8396,D204,06-01-24 21:53,Midtown,Suburbs,1.63,6,9.51,Cash,Completed,3.4,3.3,No,No,Shared,Clear,Low,7,Returning
R006334,U8823,D886,04-01-24 3:59,Airport,Mall,25.6,98,75.18,Credit Card,Completed,4.2,3.1,No,No,Motorcycle,Clear,Medium,3,New
R006335,U6507,D421,05-01-24 20:41,University,Mall,30,90,102.04,Mobile Wallet,Completed,3.9,4,No,No,Sedan,Clear,Low,5,Frequent
R006336,U5235,D671,06-01-24 22:29,Mall,Airport,14.79,41,56.39,Credit Card,Canceled,1.5,2.4,No,No,Motorcycle,Foggy,Medium,9,New
R006337,U1540,D982,05-01-24 3:20,Downtown,Midtown,3.75,11,19.81,Credit Card,Completed,3.8,3.2,Yes,No,Sedan,Foggy,Low,5,Returning
R006338,U6510,D626,05-01-24 12:25,University,Suburbs,23.05,74,64.89,Cash,Completed,3.4,3.4,No,No,Sedan,Clear,Low,6,Frequent
R006339,U9461,D603,05-01-24 9:11,Midtown,Mall,11.1,41,36.69,Mobile Wallet,Completed,3.8,4.6,Yes,No,Sedan,Clear,High,4,New
R006340,U8926,D184,07-01-24 13:58,Suburbs,Midtown,5.89,16,24.74,Credit Card,Completed,4.4,3.9,No,No,Shared,Clear,High,7,Frequent
R006341,U6131,D808,05-01-24 1:16,Downtown,Downtown,18.35,39,53.26,Mobile Wallet,Completed,4.9,4.5,Yes,No,Sedan,Clear,Medium,5,Frequent
R006342,U9697,D334,07-01-24 8:58,Suburbs,Mall,17.38,57,52.34,Cash,Completed,3.4,3.5,No,No,SUV,Clear,High,4,Returning
R006343,U2129,D955,01-01-24 1:40,Airport,University,18.57,74,66.66,Credit Card,Completed,3.7,3.7,Yes,No,Shared,Clear,High,8,Frequent
R006344,U4145,D362,01-01-24 21:19,Mall,Financial District,29.01,108,76.77,Credit Card,Completed,4.2,4.3,No,No,SUV,Foggy,Medium,4,Returning
R006345,U9553,D105,01-01-24 18:08,Airport,Downtown,17.47,61,58.39,Credit Card,Completed,3.2,3.6,No,No,Sedan,Rainy,Low,8,Returning
R006346,U4720,D593,06-01-24 0:06,Mall,University,31.62,74,107.99,Cash,Completed,4.6,4.9,No,No,SUV,Clear,Medium,9,Frequent
R006347,U5067,D992,02-01-24 12:10,Financial District,University,29.62,104,109.08,Credit Card,Completed,3.6,3,No,No,Sedan,Rainy,Medium,3,New
R006348,U5195,D388,07-01-24 17:11,Financial District,Midtown,23.14,50,72.42,Credit Card,Completed,3.1,4.5,No,Yes,Motorcycle,Foggy,Medium,5,Returning
R006349,U8281,D669,07-01-24 14:57,Financial District,Airport,2.93,9,18.65,Cash,Completed,4.9,3.3,No,Yes,Electric,Snowy,Low,8,Returning
R006350,U3509,D756,02-01-24 12:50,Suburbs,Financial District,30.41,83,114.68,Mobile Wallet,Completed,4.7,4.6,No,No,Sedan,Clear,High,1,Frequent
R006351,U6016,D977,01-01-24 11:56,Financial District,Airport,31.79,121,110.55,Cash,Completed,3.3,3.1,Yes,No,Motorcycle,Clear,Medium,7,Frequent
R006352,U7533,D653,04-01-24 8:23,Midtown,Airport,13.75,32,50.01,Cash,Canceled,3.3,2.3,Yes,No,Electric,Clear,Low,10,Returning
R006353,U5727,D449,07-01-24 2:44,University,Mall,18.89,68,64.92,Cash,Completed,3.7,3.5,No,No,SUV,Clear,Medium,7,Frequent
R006354,U1681,D299,04-01-24 4:43,University,Financial District,10.55,22,31.58,Credit Card,Completed,3.7,4.4,No,No,Shared,Clear,High,6,Returning
R006355,U4932,D785,03-01-24 3:41,Suburbs,Financial District,1.5,5,13.43,Cash,Completed,3.7,4.2,No,No,SUV,Clear,Medium,3,Frequent
R006356,U6560,D996,07-01-24 11:35,Suburbs,Downtown,17.3,45,62.21,Mobile Wallet,Completed,3.8,3,No,No,SUV,Foggy,Medium,3,New
R006357,U5016,D434,03-01-24 5:18,Financial District,Midtown,5.4,21,24.77,Credit Card,No-show,3.2,2.5,No,No,SUV,Clear,Low,5,New
R006358,U8339,D706,04-01-24 3:35,Mall,Airport,7.23,24,27.01,Credit Card,Completed,4.5,4.6,No,Yes,SUV,Clear,High,8,Returning
R006359,U1719,D316,01-01-24 20:23,University,Midtown,17.34,45,55.95,Credit Card,Completed,4.7,3.5,No,No,Sedan,Clear,Medium,3,New
R006360,U1074,D722,04-01-24 21:12,University,Midtown,30.48,75,90.7,Credit Card,Completed,3,3.7,No,No,SUV,Snowy,Medium,10,Frequent
R006361,U5157,D452,02-01-24 18:57,Financial District,Mall,29.72,97,106.58,Credit Card,Completed,4.9,4.6,Yes,Yes,SUV,Foggy,High,1,New
R006362,U9511,D791,01-01-24 19:15,Suburbs,Suburbs,33.81,86,95.68,Mobile Wallet,Completed,4,4.4,Yes,No,Sedan,Clear,Medium,2,Returning
R006363,U3149,D774,02-01-24 4:32,Airport,Downtown,17.41,41,55.33,Credit Card,Completed,3.7,3.3,No,No,Electric,Clear,Low,7,Frequent
R006364,U7713,D730,07-01-24 17:17,Mall,Airport,19.77,65,75.55,Credit Card,Completed,5,3.4,No,No,SUV,Clear,Low,3,Returning
R006365,U5207,D424,04-01-24 15:48,Airport,University,28.95,100,76.14,Credit Card,Completed,4.3,4.6,No,No,SUV,Clear,Medium,1,Returning
R006366,U8141,D327,04-01-24 3:16,Financial District,Financial District,24.79,61,80.54,Mobile Wallet,Completed,3.5,4.2,No,Yes,Motorcycle,Foggy,High,2,Returning
R006367,U9652,D244,05-01-24 12:57,Airport,Financial District,7.22,22,28.22,Credit Card,Completed,3.8,3.3,Yes,Yes,Motorcycle,Clear,High,1,New
R006368,U4936,D407,02-01-24 6:40,Midtown,Midtown,14.54,48,40.05,Mobile Wallet,Completed,3.1,4.1,No,Yes,Sedan,Clear,Medium,10,Returning
R006369,U2075,D753,05-01-24 2:05,Midtown,Downtown,32.59,127,107.34,Credit Card,Completed,3.2,4.3,No,No,SUV,Foggy,Low,8,Frequent
R006370,U4876,D733,07-01-24 16:52,Midtown,Downtown,5.97,22,20.85,Credit Card,Completed,4.2,4.3,No,Yes,SUV,Clear,Low,6,New
R006371,U5615,D384,05-01-24 0:29,Suburbs,Airport,8.12,23,29.4,Credit Card,Completed,4.4,4.6,No,No,Sedan,Clear,Low,1,Returning
R006372,U8265,D491,04-01-24 4:25,Suburbs,Airport,14.62,54,48.37,Credit Card,Completed,4.8,4.9,No,No,Motorcycle,Clear,Low,3,Returning
R006373,U7379,D837,07-01-24 3:56,Suburbs,Midtown,32.96,95,110.26,Cash,Canceled,2.1,2.9,Yes,No,Sedan,Thunderstorm,Medium,8,Frequent
R006374,U5652,D459,06-01-24 20:20,Suburbs,Midtown,4.87,11,23.91,Credit Card,Completed,3.5,4.5,No,No,Sedan,Snowy,Low,1,New
R006375,U7792,D868,03-01-24 0:25,Suburbs,Midtown,23.88,64,82.32,Mobile Wallet,Canceled,1.3,2.1,No,No,SUV,Clear,Low,3,Returning
R006376,U8456,D896,01-01-24 23:35,Financial District,Suburbs,5.49,20,23.74,Credit Card,Completed,3,4.9,No,Yes,Sedan,Rainy,Medium,9,Frequent
R006377,U5674,D264,01-01-24 14:20,Airport,Downtown,18.83,74,70.93,Mobile Wallet,Completed,4.5,3.2,No,No,Electric,Clear,Medium,6,New
R006378,U1541,D832,04-01-24 0:35,Financial District,Midtown,19.24,76,60.36,Cash,No-show,3.1,2.3,No,No,Sedan,Clear,Medium,10,New
R006379,U3161,D680,04-01-24 3:03,Airport,Mall,2.45,8,14.99,Credit Card,Completed,3.7,4.6,No,No,Sedan,Foggy,Medium,4,Returning
R006380,U3251,D920,07-01-24 8:24,Financial District,Downtown,33.44,99,92.03,Credit Card,Completed,4.1,4.9,No,Yes,SUV,Clear,Medium,6,New
R006381,U5569,D323,07-01-24 11:33,Midtown,University,28.43,66,87.91,Cash,Completed,3,4.4,No,Yes,SUV,Clear,Medium,5,New
R006382,U3744,D223,07-01-24 6:52,Downtown,Financial District,11.3,25,38.91,Cash,Completed,3.8,3.2,No,No,Sedan,Clear,Medium,6,New
R006383,U7041,D443,01-01-24 13:56,Suburbs,Financial District,5.44,17,17.58,Credit Card,Completed,3.1,4.8,No,No,Electric,Clear,High,4,New
R006384,U5675,D950,01-01-24 9:58,Downtown,Downtown,12.75,44,39.37,Credit Card,Completed,4.4,4.3,No,No,Sedan,Clear,High,9,Returning
R006385,U2560,D623,06-01-24 0:26,Downtown,University,31.41,83,95.29,Credit Card,Completed,3.1,4.6,Yes,No,SUV,Clear,Medium,1,Returning
R006386,U2164,D151,03-01-24 2:46,Midtown,Financial District,5.51,18,26.71,Cash,Completed,3.7,3.4,Yes,No,SUV,Clear,Medium,7,Returning
R006387,U6419,D228,01-01-24 4:23,Downtown,Financial District,12.88,40,47.89,Credit Card,Completed,4,4.1,No,No,SUV,Foggy,Medium,3,Frequent
R006388,U3722,D234,03-01-24 15:29,Downtown,Financial District,17.81,69,64.14,Credit Card,Completed,3.4,3.4,No,No,SUV,Clear,Low,7,Returning
R006389,U1470,D756,05-01-24 17:44,Midtown,Airport,2.12,5,10.69,Credit Card,Completed,3.1,4.7,No,No,Sedan,Clear,Low,6,Frequent
R006390,U2468,D226,05-01-24 15:35,Airport,University,10.11,32,31.7,Cash,Completed,3.8,3.4,No,No,Sedan,Clear,Medium,2,Returning
R006391,U8925,D837,04-01-24 7:55,Financial District,Airport,21.25,60,74.01,Credit Card,Completed,3.2,4.7,No,No,Shared,Clear,Low,2,Returning
R006392,U1808,D170,05-01-24 15:30,University,Downtown,12.01,30,45.77,Credit Card,Completed,4,4.6,No,No,Motorcycle,Rainy,High,9,New
R006393,U9363,D372,04-01-24 12:36,Downtown,Downtown,30.6,83,103.8,Cash,Completed,4.6,4.9,No,Yes,Sedan,Clear,Low,5,Returning
R006394,U7719,D286,06-01-24 11:13,Suburbs,Suburbs,32.85,85,96.69,Credit Card,Completed,3.6,3.3,No,Yes,Sedan,Clear,Low,3,Frequent
R006395,U6073,D102,05-01-24 15:45,Midtown,Airport,16.01,49,51.13,Credit Card,Canceled,2.9,1.1,No,No,Shared,Rainy,High,4,Frequent
R006396,U9012,D384,05-01-24 0:52,Mall,Downtown,19.09,59,59.97,Mobile Wallet,Completed,3.5,4.1,Yes,No,Electric,Clear,Low,3,Frequent
R006397,U2645,D121,05-01-24 9:13,Mall,Airport,22.45,84,72.87,Credit Card,No-show,2,2,No,No,SUV,Clear,Medium,5,Returning
R006398,U9249,D265,02-01-24 13:52,Downtown,Suburbs,23.59,84,69.87,Mobile Wallet,Completed,3,4.9,No,No,SUV,Clear,Low,4,Returning
R006399,U2129,D409,03-01-24 5:48,University,Downtown,3.15,8,19.46,Cash,Completed,4.5,4.7,Yes,No,Sedan,Clear,Medium,5,Frequent
R006400,U2353,D974,01-01-24 8:41,Airport,Downtown,2.83,11,14.75,Credit Card,No-show,2.2,2.4,No,No,Sedan,Foggy,Low,10,Returning
R006401,U1767,D576,06-01-24 21:35,Airport,Downtown,30.43,114,103.07,Cash,Completed,3.4,3.1,No,No,Electric,Clear,Medium,5,Returning
R006402,U4895,D597,05-01-24 19:35,University,Downtown,8.48,28,30.79,Cash,Completed,4.3,3.3,No,No,SUV,Foggy,Medium,5,Frequent
R006403,U9874,D533,01-01-24 16:12,Suburbs,Midtown,20.86,42,67.99,Credit Card,Completed,3.3,3.9,No,Yes,Electric,Clear,Medium,9,Returning
R006404,U4454,D857,01-01-24 6:07,Downtown,University,22.24,54,65.43,Cash,Completed,3.7,3.7,No,No,Electric,Thunderstorm,Medium,1,New
R006405,U8329,D333,03-01-24 7:57,Suburbs,University,6.59,24,21.34,Cash,Completed,3.8,4.2,Yes,No,SUV,Clear,Medium,9,Frequent
R006406,U2790,D936,03-01-24 0:28,Airport,Airport,26.89,78,85.64,Credit Card,Completed,4.4,3.8,No,Yes,Sedan,Clear,Medium,6,Returning
R006407,U1885,D769,04-01-24 16:42,Mall,Airport,30.44,69,88.67,Cash,Completed,3.2,5,No,No,Shared,Rainy,Low,6,New
R006408,U8734,D762,01-01-24 10:06,Airport,Airport,10.7,30,36.71,Credit Card,Completed,3.2,3.8,No,No,Electric,Clear,Medium,7,Returning
R006409,U4906,D824,01-01-24 1:03,Financial District,Suburbs,30.85,75,114.02,Mobile Wallet,Completed,3.4,4.6,No,No,Sedan,Snowy,Low,8,New
R006410,U5492,D475,03-01-24 20:53,Airport,Mall,3.76,14,14.83,Credit Card,Canceled,1.1,3,No,Yes,Electric,Foggy,Low,4,New
R006411,U3073,D829,07-01-24 9:01,Midtown,Midtown,28.22,107,88.47,Cash,Completed,3.7,4.7,No,No,Sedan,Clear,Medium,9,Returning
R006412,U1312,D345,06-01-24 2:41,Financial District,Mall,22.76,63,70.52,Credit Card,Completed,4,4.2,No,Yes,SUV,Clear,Medium,2,New
R006413,U7269,D402,04-01-24 15:16,Suburbs,Airport,20.83,47,62.04,Credit Card,Completed,4,4.4,No,Yes,Sedan,Clear,Medium,8,Returning
R006414,U6317,D504,03-01-24 16:33,Airport,Airport,8.82,24,36.75,Credit Card,Completed,3.7,4.9,No,Yes,Shared,Rainy,Medium,1,New
R006415,U1810,D887,05-01-24 19:23,University,Downtown,13.3,30,55.62,Credit Card,Completed,3.8,4.8,No,No,Sedan,Rainy,Low,8,Frequent
R006416,U7841,D762,04-01-24 21:01,Midtown,Mall,31.95,83,108.58,Cash,Completed,3.8,3.7,No,No,SUV,Clear,Low,4,Frequent
R006417,U3032,D807,07-01-24 21:29,Financial District,Downtown,16.84,60,64.57,Cash,Completed,3.4,3.8,No,Yes,Sedan,Snowy,Medium,4,Returning
R006418,U8129,D120,03-01-24 3:47,Midtown,Mall,21.21,55,65.04,Credit Card,Completed,4.6,4.7,No,No,Sedan,Rainy,High,5,Frequent
R006419,U3705,D356,03-01-24 12:24,Financial District,Mall,32.82,101,93.49,Credit Card,Completed,4.2,3.9,No,No,SUV,Clear,Medium,6,New
R006420,U9788,D498,07-01-24 9:55,Financial District,Downtown,16.86,38,65.96,Cash,Completed,4.9,4,No,No,Motorcycle,Clear,High,5,Returning
R006421,U3147,D628,03-01-24 14:01,Financial District,Airport,14.2,38,49.1,Credit Card,Completed,3.9,3.1,No,Yes,Shared,Clear,High,5,New
R006422,U1615,D150,06-01-24 2:04,University,Downtown,31.37,65,107.73,Credit Card,Completed,3.8,3,No,No,Sedan,Clear,Medium,5,New
R006423,U1947,D546,07-01-24 9:02,Suburbs,Airport,31.97,99,96.92,Credit Card,Canceled,2.8,1.3,No,No,Sedan,Foggy,High,3,Returning
R006424,U6677,D369,05-01-24 8:30,Financial District,Mall,13.06,35,39.45,Credit Card,Completed,4.3,3.8,No,No,Shared,Rainy,Low,1,Returning
R006425,U5651,D926,04-01-24 16:35,Financial District,Suburbs,21.13,79,59.09,Credit Card,Completed,4.6,4.8,No,Yes,Sedan,Clear,Low,6,Frequent
R006426,U8866,D694,02-01-24 20:03,Midtown,Suburbs,33.77,94,120.34,Credit Card,Completed,4.7,3.3,Yes,No,SUV,Clear,Medium,1,New
R006427,U3013,D917,03-01-24 23:19,Financial District,Financial District,2.89,9,14.48,Credit Card,Completed,4.8,4.7,No,Yes,SUV,Clear,Low,5,Returning
R006428,U4697,D735,07-01-24 18:35,Suburbs,Midtown,2.35,9,12.15,Cash,Completed,3.8,4.9,No,No,Electric,Foggy,High,5,New
R006429,U1490,D901,01-01-24 15:41,Mall,Downtown,18.56,61,59.48,Credit Card,Completed,4,4.7,No,No,Sedan,Snowy,Low,3,New
R006430,U5350,D361,06-01-24 18:43,University,University,10.9,33,36.15,Credit Card,Canceled,1.1,1.6,No,No,Sedan,Clear,High,4,Frequent
R006431,U3428,D464,06-01-24 4:26,University,Downtown,20.78,46,64.14,Credit Card,Completed,3.8,3.3,No,Yes,Sedan,Clear,High,10,Returning
R006432,U5987,D148,05-01-24 1:28,Midtown,Midtown,25.63,93,88.62,Credit Card,Completed,3.3,3.7,Yes,No,Sedan,Clear,Medium,7,New
R006433,U9733,D617,03-01-24 7:59,Mall,Mall,3.35,11,13.17,Credit Card,Completed,4.8,4.1,No,No,SUV,Clear,Medium,9,Frequent
R006434,U5920,D728,05-01-24 15:43,Financial District,Midtown,31,69,92.9,Credit Card,Completed,4.4,4.8,No,No,Sedan,Clear,Medium,8,Returning
R006435,U3926,D217,06-01-24 21:16,Midtown,Mall,10.41,26,37.24,Cash,Completed,4.4,3.2,No,No,Electric,Clear,Medium,6,New
R006436,U8282,D552,02-01-24 7:55,University,Financial District,13.97,43,52.68,Cash,Completed,4.9,4.6,No,No,SUV,Rainy,High,8,New
R006437,U5376,D874,05-01-24 2:01,Suburbs,Midtown,12.46,26,49.04,Cash,Completed,3.2,4.2,No,No,SUV,Rainy,Medium,9,Returning
R006438,U5868,D964,05-01-24 22:42,Midtown,Airport,29.55,102,102.3,Mobile Wallet,Completed,4.9,4.7,No,No,Shared,Clear,Medium,9,Frequent
R006439,U7986,D985,03-01-24 0:39,Suburbs,Downtown,6.8,17,22.03,Credit Card,No-show,2.1,1.4,No,Yes,SUV,Clear,Low,3,Returning
R006440,U7862,D740,05-01-24 17:06,Mall,Midtown,1.97,6,8.69,Credit Card,Completed,3.7,3.8,No,No,Motorcycle,Clear,High,3,New
R006441,U5423,D496,05-01-24 3:01,Mall,Airport,34.04,85,103.6,Credit Card,Completed,4,4.3,No,No,Motorcycle,Rainy,Low,10,New
R006442,U7870,D782,05-01-24 12:40,Airport,Midtown,34.34,102,109.41,Cash,Completed,3.8,3.9,No,Yes,Sedan,Clear,Low,4,New
R006443,U9159,D126,03-01-24 6:43,Financial District,University,9.76,23,38.9,Cash,Completed,3.7,3.5,No,Yes,SUV,Rainy,Medium,1,Returning
R006444,U3073,D810,07-01-24 16:29,Suburbs,Airport,1.32,4,8.82,Cash,Completed,4.8,3.1,No,No,Sedan,Foggy,Medium,2,New
R006445,U7170,D471,04-01-24 14:59,Financial District,Suburbs,22.96,88,88.82,Mobile Wallet,Completed,3.7,3.6,No,No,Sedan,Rainy,Medium,8,Returning
R006446,U1701,D998,05-01-24 21:53,Mall,Airport,23.05,83,73.7,Mobile Wallet,Canceled,3.5,2.8,Yes,No,Shared,Clear,Low,1,New
R006447,U9113,D925,07-01-24 4:57,Suburbs,Financial District,32.97,82,103.2,Cash,Completed,4.4,4.8,No,No,Sedan,Foggy,Medium,8,Returning
R006448,U7825,D956,03-01-24 4:53,Downtown,Mall,11.15,33,43.58,Credit Card,Completed,4,4.9,No,Yes,Shared,Clear,Medium,7,New
R006449,U8867,D196,04-01-24 14:53,Mall,Airport,7.44,21,34.31,Cash,Canceled,2,2,No,No,Motorcycle,Clear,High,2,New
R006450,U5264,D628,06-01-24 19:36,Downtown,Midtown,21.96,86,74.5,Mobile Wallet,Completed,4.9,4.8,No,No,Electric,Rainy,Medium,7,Frequent
R006451,U8968,D784,04-01-24 0:43,Downtown,Suburbs,20.16,73,69.03,Cash,Completed,3.3,3.3,No,Yes,Sedan,Clear,Low,1,Returning
R006452,U9146,D712,02-01-24 11:35,Mall,Suburbs,25.4,56,83.58,Credit Card,Completed,4.3,4.1,No,Yes,Sedan,Thunderstorm,Low,7,Returning
R006453,U8776,D285,05-01-24 11:42,Suburbs,Airport,31.09,73,97.46,Credit Card,Completed,3.2,3.3,No,No,Electric,Clear,Low,9,Returning
R006454,U9558,D795,01-01-24 21:37,University,Midtown,20.03,68,69.47,Credit Card,Completed,4.9,4.7,No,No,Motorcycle,Clear,High,1,New
R006455,U9719,D314,03-01-24 14:16,University,Suburbs,6.1,14,20.65,Cash,Completed,3.2,4.7,No,No,Motorcycle,Foggy,Low,5,Returning
R006456,U5886,D350,01-01-24 9:41,Financial District,University,21.34,83,71.62,Credit Card,Completed,4.3,3,No,No,Sedan,Clear,Low,8,Frequent
R006457,U4935,D315,02-01-24 5:09,Downtown,Airport,13.72,55,49.05,Mobile Wallet,Completed,3.2,4.5,No,No,SUV,Clear,Medium,5,Frequent
R006458,U5619,D128,04-01-24 4:33,Financial District,Airport,16.39,58,49.38,Cash,Completed,4.1,3.4,Yes,No,SUV,Rainy,Low,7,Returning
R006459,U6191,D201,05-01-24 4:18,Suburbs,Mall,33.62,69,117.44,Credit Card,Canceled,2.1,2.3,No,No,Shared,Clear,Low,2,Frequent
R006460,U7875,D222,04-01-24 7:18,Financial District,Airport,19.87,59,68.01,Mobile Wallet,Completed,4.8,4.3,No,No,SUV,Clear,Medium,1,New
R006461,U8856,D153,05-01-24 3:31,Financial District,Suburbs,6.09,17,27.27,Cash,Completed,4.7,3.3,No,No,Sedan,Clear,High,5,Frequent
R006462,U6401,D382,05-01-24 14:40,Downtown,Downtown,16.07,58,53.9,Mobile Wallet,Completed,4.7,5,No,No,SUV,Rainy,High,1,Returning
R006463,U4022,D713,05-01-24 8:07,Mall,Midtown,8.77,23,37.89,Cash,Completed,4.2,4.8,Yes,No,Electric,Rainy,Medium,4,Frequent
R006464,U6738,D216,03-01-24 1:09,University,Financial District,5.61,16,20.44,Credit Card,Completed,3.2,4.3,No,No,Motorcycle,Foggy,Low,9,New
R006465,U6984,D715,02-01-24 22:34,Midtown,Financial District,25.22,55,85.39,Credit Card,Canceled,2.1,1.5,No,Yes,SUV,Foggy,Medium,3,New
R006466,U2770,D656,05-01-24 0:50,Airport,Midtown,22.37,60,81.88,Mobile Wallet,Completed,4.6,5,No,Yes,SUV,Foggy,Low,7,Returning
R006467,U9989,D213,03-01-24 21:37,Suburbs,Downtown,17.92,71,56.04,Credit Card,Completed,4.8,3.8,No,Yes,SUV,Clear,Low,4,Returning
R006468,U4215,D954,05-01-24 8:13,Suburbs,Mall,15.39,60,45.4,Credit Card,Completed,3.5,4.1,No,Yes,SUV,Clear,Medium,9,Returning
R006469,U7694,D642,06-01-24 20:58,Suburbs,Mall,11.96,42,43.02,Credit Card,Completed,4.5,4.9,No,No,Electric,Foggy,Low,6,Returning
R006470,U3976,D775,06-01-24 10:31,Airport,Mall,3.99,15,16.33,Credit Card,Completed,3.3,4.7,No,Yes,Sedan,Clear,High,5,New
R006471,U4737,D800,02-01-24 22:31,Midtown,Mall,11.18,27,42.32,Credit Card,Completed,3.8,4.4,No,No,Sedan,Clear,Medium,10,Frequent
R006472,U1752,D392,03-01-24 3:34,University,Midtown,29.51,96,105.87,Cash,Canceled,1.5,2,No,No,Motorcycle,Rainy,Medium,2,Returning
R006473,U2392,D294,02-01-24 23:16,Financial District,Airport,27.64,83,88.65,Credit Card,Canceled,2.2,2.4,No,No,Electric,Clear,Medium,5,Returning
R006474,U7789,D391,01-01-24 6:22,University,University,34.06,97,108.11,Cash,Completed,3.4,3.8,No,No,Shared,Clear,Low,3,Returning
R006475,U1677,D986,04-01-24 10:28,Suburbs,Midtown,23.31,62,65.09,Credit Card,Completed,3.7,4.6,No,Yes,Shared,Clear,Low,9,Returning
R006476,U1105,D360,06-01-24 6:29,Financial District,Midtown,19.82,74,67.06,Mobile Wallet,Completed,4.1,4.6,No,No,Sedan,Clear,Low,8,Frequent
R006477,U5753,D306,03-01-24 21:58,Downtown,University,11.07,33,44.5,Cash,Completed,3.8,3.6,Yes,Yes,Electric,Clear,Medium,3,Frequent
R006478,U2946,D663,07-01-24 20:49,University,Suburbs,3.61,12,18.79,Credit Card,Completed,4.4,3.3,No,Yes,SUV,Clear,Low,8,New
R006479,U6544,D148,03-01-24 21:27,Downtown,Financial District,22.01,75,76.99,Credit Card,Completed,4,4.7,No,No,Sedan,Rainy,Medium,3,Returning
R006480,U2095,D105,07-01-24 10:29,Downtown,Financial District,17.6,40,64.49,Mobile Wallet,Completed,3.1,4,Yes,Yes,Shared,Thunderstorm,Medium,10,Returning
R006481,U7985,D478,01-01-24 0:07,Mall,Airport,26.81,56,82.11,Credit Card,Completed,3.5,4.1,Yes,Yes,SUV,Rainy,Medium,10,New
R006482,U2782,D493,07-01-24 7:38,University,University,15,55,54.17,Credit Card,Completed,3.2,3.9,Yes,Yes,Motorcycle,Clear,High,5,Frequent
R006483,U5541,D985,01-01-24 10:42,Suburbs,Mall,34.51,103,96.94,Credit Card,Completed,4.1,4.3,No,No,Sedan,Foggy,High,4,New
R006484,U4257,D323,02-01-24 3:53,Airport,Mall,14.52,53,56.5,Mobile Wallet,Completed,4.5,4.2,No,No,Sedan,Clear,High,1,New
R006485,U7213,D122,03-01-24 6:17,Suburbs,Airport,12.32,32,36.85,Mobile Wallet,Completed,4.8,4.5,Yes,Yes,Sedan,Clear,Low,8,Frequent
R006486,U5869,D756,06-01-24 23:31,Downtown,Suburbs,30.61,114,89.45,Credit Card,Completed,4.1,3.9,No,No,Sedan,Clear,Medium,7,Frequent
R006487,U2561,D209,06-01-24 7:38,Downtown,Airport,14.45,53,47.1,Cash,Completed,3.5,5,Yes,Yes,SUV,Clear,Medium,5,Returning
R006488,U5006,D823,02-01-24 5:20,Suburbs,University,30.61,85,100.06,Credit Card,Completed,4.2,3.5,No,No,Sedan,Clear,Medium,5,New
R006489,U4981,D911,02-01-24 7:36,Airport,University,1.93,5,13.58,Mobile Wallet,Completed,4,4.4,No,No,SUV,Clear,Low,5,Returning
R006490,U6682,D652,04-01-24 19:53,Airport,Downtown,24.55,66,78.14,Credit Card,Completed,4.1,3.8,Yes,Yes,SUV,Foggy,Medium,2,Frequent
R006491,U6782,D498,06-01-24 7:37,Mall,Suburbs,3.44,7,17.84,Credit Card,Completed,4.8,3.8,No,No,Motorcycle,Clear,Low,7,Frequent
R006492,U1943,D271,05-01-24 22:53,Financial District,University,6.04,20,20.43,Cash,Completed,4.5,4.1,No,No,SUV,Clear,High,9,Returning
R006493,U5550,D797,04-01-24 19:17,Midtown,University,24.8,63,78.24,Credit Card,Completed,4.8,4.4,Yes,Yes,SUV,Clear,Low,1,Frequent
R006494,U1600,D825,03-01-24 13:50,Downtown,Suburbs,10.85,41,36.98,Credit Card,Completed,3.5,4.8,No,No,Sedan,Rainy,High,3,Frequent
R006495,U7376,D405,04-01-24 22:49,Airport,Mall,8.15,31,32.38,Credit Card,Completed,3.8,4.7,No,Yes,SUV,Rainy,Low,5,Returning
R006496,U2524,D663,06-01-24 7:40,University,Midtown,28.25,97,95.15,Credit Card,No-show,1.2,2.4,No,No,SUV,Thunderstorm,Low,1,Frequent
R006497,U4766,D681,07-01-24 19:48,Mall,Mall,33.17,78,110.83,Mobile Wallet,Completed,4.2,3.8,No,No,SUV,Clear,High,3,New
R006498,U1250,D807,01-01-24 1:29,Downtown,Midtown,8.9,19,28.33,Mobile Wallet,Completed,3.4,5,Yes,No,Sedan,Thunderstorm,Medium,7,Returning
R006499,U1078,D250,02-01-24 23:54,Midtown,Downtown,11.78,43,41.56,Cash,Completed,3.6,3.3,Yes,No,Motorcycle,Rainy,Low,3,Frequent
